1.000000000000000021e-03
3.511191734215130845e-03
1.232846739442065853e-02
4.328761281083057244e-02
1.519911082952933035e-01
5.336699231206306626e-01
1.873817422860382997e+00
6.579332246575675391e+00
2.310129700083157900e+01
8.111308307896855752e+01
2.848035868435799216e+02
1.000000000000000000e+03
